time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653401321741,111.26,18.4,18.12,x
1653401321747,111.26,18.41,18.24,x
1653401321751,111.25,18.42,18.36,x
1653401321753,111.25,18.44,18.46,x
1653401321758,111.25,18.46,18.54,x
1653401321762,111.25,18.48,18.62,x
1653401321769,111.25,18.51,18.68,x
1653401321773,111.25,18.54,18.73,x
1653401321776,111.25,18.57,18.77,x
1653401321781,111.26,18.61,18.79,x
1653401321786,111.26,18.64,18.81,x
1653401321790,111.26,18.68,18.83,x
1653401321796,111.25,18.72,18.84,x
1653401321801,111.25,18.75,18.85,x
1653401321805,111.24,18.78,18.87,x
1653401321810,111.22,18.81,18.88,x
1653401321814,111.21,18.83,18.91,x
1653401321820,111.19,18.85,18.94,x
1653401321824,111.16,18.87,18.97,x
1653401321830,111.14,18.87,19.01,x
1653401321834,111.12,18.88,19.04,x
1653401321840,111.11,18.87,19.08,x
1653401321843,111.09,18.86,19.11,x
1653401321849,111.08,18.85,19.13,x
1653401321853,111.06,18.83,19.15,x
1653401321859,111.05,18.81,19.17,x
1653401321865,111.04,18.79,19.18,x
1653401321869,111.03,18.77,19.2,x
1653401321872,111.02,18.74,19.21,x
1653401321882,111.01,18.73,19.21,x
1653401321886,111,18.71,19.22,x
1653401321894,110.98,18.7,19.22,x
1653401321895,110.96,18.69,19.22,x
1653401321899,110.94,18.68,19.23,x
1653401321906,110.92,18.67,19.24,x
1653401321913,110.89,18.67,19.26,x
1653401321917,110.86,18.67,19.28,x
1653401321918,110.83,18.67,19.31,x
1653401321922,110.8,18.67,19.34,x
1653401321925,110.78,18.68,19.37,x
1653401321930,110.75,18.68,19.41,x
1653401321935,110.73,18.69,19.44,x
1653401321940,110.72,18.69,19.47,x
1653401321944,110.71,18.7,19.5,x
1653401321949,110.7,18.71,19.52,x
1653401321955,110.7,18.72,19.54,x
1653401321959,110.71,18.73,19.57,x
1653401321974,110.71,18.74,19.6,x
1653401321975,110.72,18.75,19.63,x
1653401321977,110.73,18.76,19.67,x
1653401321979,110.74,18.77,19.71,x
1653401321983,110.75,18.78,19.76,x
1653401321989,110.75,18.8,19.81,x
1653401321993,110.76,18.81,19.88,x
1653401321997,110.76,18.82,19.95,x
1653401322001,110.77,18.83,20.02,x
1653401322008,110.78,18.84,20.09,x
1653401322013,110.78,18.85,20.16,x
1653401322018,110.79,18.87,20.23,x
1653401322022,110.8,18.88,20.29,x
1653401322026,110.81,18.9,20.34,x
1653401322032,110.82,18.93,20.38,x
1653401322037,110.82,18.95,20.41,x
1653401322042,110.83,18.98,20.44,x
1653401322045,110.84,19,20.46,x
1653401322051,110.85,19.03,20.47,x
1653401322057,110.86,19.07,20.49,x
1653401322061,110.86,19.1,20.49,x
1653401322065,110.88,19.12,20.5,x
1653401322070,110.89,19.15,20.5,x
1653401322074,110.9,19.17,20.5,x
1653401322079,110.91,19.19,20.51,x
1653401322088,110.92,19.21,20.52,x
1653401322090,110.93,19.23,20.54,x
1653401322094,110.94,19.25,20.56,x
1653401322099,110.95,19.26,20.6,x
1653401322104,110.96,19.26,20.65,x
1653401322109,110.97,19.27,20.7,x
1653401322113,110.98,19.27,20.77,x
1653401322121,110.98,19.28,20.85,x
1653401322124,110.99,19.28,20.94,x
1653401322130,110.99,19.28,21.02,x
1653401322132,111,19.29,21.11,x
1653401322140,111,19.29,21.2,x
1653401322151,111,19.29,21.28,x
1653401322154,111,19.3,21.36,x
1653401322155,110.99,19.31,21.44,x
1653401322158,110.98,19.32,21.51,x
1653401322164,110.97,19.33,21.57,x
1653401322169,110.95,19.35,21.63,x
1653401322177,110.93,19.37,21.68,x
1653401322179,110.92,19.38,21.73,x
1653401322180,110.89,19.4,21.77,x
1653401322184,110.87,19.42,21.82,x
1653401322189,110.85,19.43,21.86,x
1653401322194,110.83,19.45,21.9,x
1653401322201,110.82,19.46,21.93,x
1653401322204,110.8,19.47,21.96,x
1653401322209,110.78,19.47,21.99,x
1653401322213,110.76,19.48,22.03,x
1653401322218,110.74,19.48,22.06,x
1653401322222,110.73,19.48,22.08,x
1653401322228,110.71,19.49,22.11,x
1653401322233,110.69,19.49,22.14,x
1653401322240,110.68,19.49,22.16,x
1653401322242,110.66,19.5,22.19,x
1653401322248,110.65,19.5,22.22,x
1653401322252,110.63,19.5,22.25,x
1653401322257,110.62,19.5,22.28,x
1653401322262,110.61,19.5,22.32,x
1653401322267,110.6,19.5,22.35,x
1653401322272,110.6,19.5,22.38,x
1653401322277,110.59,19.5,22.41,x
1653401322282,110.59,19.5,22.44,x
1653401322286,110.58,19.5,22.47,x
1653401322291,110.58,19.5,22.51,x
1653401322296,110.57,19.5,22.54,x
1653401322305,110.54,19.51,22.64,x
1653401322305,110.56,19.52,22.59,x
1653401322317,110.53,19.53,22.7,x
1653401322318,110.51,19.55,22.76,x
1653401322322,110.5,19.56,22.82,x
1653401322331,110.48,19.57,22.88,x
1653401322332,110.47,19.59,22.94,x
1653401322336,110.46,19.61,23,x
1653401322339,110.45,19.63,23.07,x
1653401322344,110.43,19.66,23.14,x
1653401322348,110.41,19.7,23.23,x
1653401322353,110.39,19.75,23.32,x
1653401322358,110.36,19.8,23.43,x
1653401322377,110.32,19.85,23.57,x
1653401322382,110.28,19.92,23.86,x
1653401322382,110.29,19.89,23.72,x
1653401322385,110.29,19.93,23.97,x
1653401322388,110.31,19.91,24.11,x
1653401322388,110.34,19.92,24.05,x
1653401322392,110.38,19.89,24.14,x
1653401322396,110.41,19.89,24.15,x
1653401322401,110.43,19.9,24.15,x
1653401322407,110.46,19.92,24.12,x
1653401322417,110.47,19.95,24.08,x
1653401322417,110.48,20,24.01,x
1653401322428,110.48,20.1,23.86,x
1653401322428,110.48,20.05,23.94,x
1653401322429,110.47,20.15,23.78,x
1653401322438,110.47,20.19,23.7,x
