time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402762767,0.9,-0.29,1.41,1.55,3.85,9.97,15,46.71,
1653402762772,1.02,-0.22,1.08,1.6,4.02,9.63,17.62,40.38,
1653402762777,1.14,-0.08,0.75,1.68,4.12,9.22,20.95,28.34,
1653402762782,1.21,0.03,0.38,1.78,4.22,8.83,22.7,17.38,
1653402762787,1.3,0.11,-0.01,1.88,4.23,8.55,23.68,6.08,
1653402762792,1.43,0.14,-0.38,2.04,4.23,8.09,23.75,-5.4,
1653402762796,1.55,0.13,-0.75,2.12,4.19,7.84,22.42,-16.6,-1.27
1653402762801,1.64,0.08,-1.09,2.25,4.15,,19.34,-29.56,-2.71
1653402762806,1.72,0.03,-1.41,2.27,4.11,,16.85,-36.07,-3.93
1653402762811,1.75,-0.02,-1.76,2.26,4.06,,13.56,-41.42,-5.02
1653402762815,1.7,-0.08,-2.09,2.26,4.04,,9.19,-46.67,-6.8
1653402762821,1.67,-0.11,-2.37,2.23,3.96,,3.31,-49.51,-8.69
1653402762825,1.61,-0.18,-2.61,2.2,3.84,,-1.24,-49.23,-10.41
1653402762830,1.54,-0.27,-2.78,2.17,3.69,,-4.15,-47.44,-11.74
1653402762835,1.49,-0.4,-2.86,2.16,3.61,,-7.3,-44.26,-13.52
1653402762840,1.44,-0.53,-2.91,2.12,3.5,,-9.72,-39.74,-15.66
1653402762844,1.38,-0.62,-2.97,2.02,3.4,,-11.64,-32.67,-18.14
1653402762849,1.27,-0.71,-3.05,1.86,3.32,,-12.13,-26.68,-20.24
1653402762854,1.14,-0.78,-3.12,1.74,3.28,,-11.92,-22.06,-21.57
1653402762859,0.98,-0.83,-3.24,1.57,3.24,,-11.26,-14.82,-23.78
1653402762864,0.81,-0.86,-3.38,1.42,3.19,,-10.45,-10.86,-25.07
1653402762868,0.66,-0.9,-3.51,1.2,3.13,,-9.16,-6.24,-26.86
1653402762874,0.51,-0.95,-3.67,0.98,3.11,,-7.86,-1.94,-28.22
1653402762878,0.32,-0.98,-3.9,0.74,3.13,,-6.21,3.03,-29.87
1653402762883,0.09,-0.96,-4.17,0.55,3.15,,-5.37,6.6,-30.74
1653402762888,-0.15,-0.94,-4.43,0.27,3.21,,-4.88,8.88,-31.3
1653402762893,-0.4,-0.89,-4.67,-0.06,3.23,,-4.99,11.57,-31.72
1653402762897,-0.65,-0.85,-4.9,-0.31,3.28,,-5.41,13.85,-31.76
1653402762902,-0.87,-0.8,-5.09,-0.58,3.33,,-6.11,14.86,-31.44
1653402762907,-1.12,-0.77,-5.23,-0.79,3.38,,-7.12,15.07,-30.71
1653402762912,-1.33,-0.71,-5.3,-0.99,3.46,,-8.24,14.44,-29.66
1653402762916,-1.52,-0.64,-5.3,-1.03,3.5,,-8.32,13.95,-29.2
1653402762921,-1.69,-0.51,-5.25,-1.3,3.75,,-10.45,9.79,-25.7
1653402762927,-1.82,-0.35,-5.11,-1.37,3.91,,-11.4,6.6,-23.18
1653402762931,-1.9,-0.18,-4.91,-1.37,4.04,,-11.99,3.21,-20.73
1653402762935,-1.9,-0.01,-4.69,-1.33,4.15,,-12.41,0.62,-18.81
1653402762941,-1.86,0.12,-4.47,-1.26,4.22,,-12.62,-3.09,-16.43
1653402762945,-1.8,0.2,-4.25,-1.22,4.26,,-12.62,-5.68,-14.89
1653402762951,-1.75,0.25,-4.02,-1.14,4.31,,-12.31,-7.71,-13.59
1653402762955,-1.68,0.3,-3.76,-1.06,4.39,,-11.96,-9.39,-12.93
1653402762959,-1.59,0.39,-3.49,-1.03,4.56,,-11.19,-11.91,-11.42
1653402762965,-1.56,0.52,-3.25,-1.05,4.68,,-10.31,-13.98,-9.88
1653402762969,-1.58,0.66,-3,-1.05,4.81,,-9.26,-15.8,-8.17
1653402762974,-1.6,0.79,-2.77,-1.02,4.89,,-8.07,-17.37,-6.14
1653402762979,-1.58,0.9,-2.57,-1.02,5,,-6.35,-19.05,-3.97
1653402762984,-1.57,1,-2.28,-1.02,5.09,,-4.57,-21.33,-1.48
1653402762988,-1.6,1.11,-1.91,-0.97,5.23,,-2.5,-24.2,1.32
1653402762994,-1.59,1.23,-1.51,-0.9,5.33,,-0.96,-26.65,3.45
1653402762998,-1.55,1.33,-1.09,-0.83,5.37,,2.4,-30.71,7.44
1653402763003,-1.48,1.39,-0.63,-0.59,5.37,,5.9,-32.57,10.59
1653402763007,-1.29,1.39,-0.22,-0.29,5.3,,8.98,-33.09,12.66
1653402763013,-1.03,1.33,0.14,0.05,5.16,,13.32,-32.25,15.49
1653402763017,-0.72,1.18,0.46,0.44,4.98,,19.62,-29.24,18.64
1653402763022,-0.43,1.02,0.76,0.74,4.86,,24.69,-25.35,21.27
1653402763027,-0.14,0.87,1.01,0.93,4.84,,30.01,-20.03,23.68
1653402763032,0.09,0.78,1.15,1.21,4.89,,35.54,-13.31,26.27
1653402763036,0.31,0.78,1.17,1.37,4.96,,40.65,-5.82,29.11
1653402763041,0.49,0.81,1.09,1.44,5.06,,44.85,1.21,32.01
1653402763046,0.58,0.89,1.02,1.44,5.31,,47.44,6.92,34.22
1653402763051,0.61,1.04,0.92,1.44,5.51,,48.77,10.7,35.93
1653402763056,0.6,1.21,0.85,1.43,5.69,,48.39,13.5,36.74
1653402763060,0.58,1.4,0.76,1.39,5.96,,46.95,15.28,36.49
1653402763066,0.55,1.58,0.69,1.47,6.09,9.38,44.54,15.88,35.51
1653402763070,0.6,1.75,,1.58,6.27,9.48,41.28,15.39,33.48
1653402763075,0.71,1.91,,1.75,6.41,9.57,38.73,14.48,31.14
1653402763080,0.83,2,,1.86,6.42,9.65,34.74,13.25,27.57
1653402763084,0.99,2.02,,2.07,6.39,9.87,30.78,12.2,23.51
1653402763089,1.19,1.97,,2.28,6.37,10.13,26.83,12.17,18.29
1653402763094,1.4,1.94,,2.41,6.38,10.51,24.52,12.97,14.2
1653402763099,1.53,1.91,,2.35,6.38,10.79,22.98,14.23,10.59
1653402763104,1.53,1.91,,2.26,6.42,11,22.42,15.46,8.56
1653402763109,1.44,1.92,,2.06,6.5,11.23,22,17.42,6.71
1653402763114,1.28,1.96,,1.93,6.56,11.31,21.72,19.97,6.25
1653402763119,1.14,2.03,,1.71,6.64,11.41,21.61,23.3,6.95
1653402763123,0.98,2.08,,1.61,6.65,11.44,21.61,27.57,8.46
1653402763128,0.83,2.08,,1.48,6.66,11.44,21.93,33.2,10.49
1653402763133,0.74,2.08,,1.45,6.67,11.42,22.7,39.89,12.03
1653402763137,0.72,2.06,,1.47,6.65,11.37,24.1,47.31,13.29
1653402763143,0.75,2.05,,1.53,6.56,11.31,25.74,54.97,13.46
1653402763147,0.84,1.97,,1.54,6.48,11.17,27.7,62.46,12.59
1653402763152,0.89,1.84,,1.55,6.37,10.98,29.49,68.41,10.38
1653402763157,0.98,1.73,,1.53,6.3,10.86,30.54,72.08,7.27
1653402763161,1,1.6,,1.33,6.21,10.71,30.19,72.36,4.08
1653402763166,0.91,1.49,,1.13,6.23,10.68,29.56,71.17,2.79
1653402763171,0.72,1.47,,0.7,6.4,10.62,23.75,59.42,0.62
1653402763176,0.44,1.58,,0.27,6.64,10.69,21.12,53.99,1.49
1653402763181,0.07,1.75,,-0.07,6.82,10.79,12.69,37.93,5.62
1653402763186,-0.36,2,,-0.66,6.98,10.99,5.16,24.07,10.73
1653402763190,-0.84,2.14,,-1.02,6.97,11.3,-2.19,9.72,17.03
1653402763196,-1.25,2.19,,-1.21,6.73,11.84,-8.32,-5.09,23.68
1653402763200,-1.52,2.05,,-1.25,6.38,12.42,-12.69,-20.28,29.84
1653402763205,-1.65,1.74,,-1.15,6.1,12.8,-14.27,-31.31,33.94
1653402763209,-1.62,1.38,,-0.81,5.63,13.42,-14.34,-45.34,38.35
1653402763215,-1.44,1.01,,-0.34,5.21,13.8,-10.84,-61.16,41.81
1653402763220,-1.09,0.63,,0.08,4.87,13.96,-7.05,-68.86,42.62
1653402763224,-0.62,0.18,,0.73,4.42,13.97,-0.68,-75.48,42.62
1653402763229,-0.06,-0.28,,1.47,3.83,13.71,8.94,-77.23,40.62
1653402763234,0.48,-0.77,,1.76,3.54,13.46,17.1,-73.97,37.47
1653402763237,0.86,-1.18,,1.82,3.46,13.36,18.95,-72.57,36.77
1653402763244,1.01,-1.49,,1.94,3.13,12.47,29.03,-60.71,31.17
1653402763248,0.99,-1.67,,1.76,3.09,11.89,33.48,-50.66,27.43
1653402763253,0.79,-1.73,,1.48,3.14,11.26,35.68,-39.92,24.38
1653402763257,0.49,-1.71,,1.01,3.24,10.45,34.63,-27.14,21.27
1653402763262,0.11,-1.65,,0.7,3.3,9.94,32.29,-19.44,19.76
1653402763267,-0.32,-1.6,,0.26,3.36,9.08,27.49,-9.78,17.8
1653402763272,-0.69,-1.56,,-0.02,3.39,8.45,19.58,1.14,15.14
1653402763277,-0.99,-1.54,,-0.16,3.41,8.02,13.88,6.88,13.74
1653402763281,-1.21,-1.5,,-0.29,3.36,7.41,4.11,14.72,11.26
1653402763287,-1.32,-1.53,,-0.34,3.31,7.02,-4.43,18.99,9.47
1653402763291,-1.36,-1.57,,-0.34,3.27,6.69,-12.76,21.44,7.65
1653402763297,-1.36,-1.61,,-0.34,3.26,6.49,-19.06,22.25,6.43
1653402763301,-1.35,-1.59,,-0.32,3.26,6.29,-27.78,21.79,5.06
1653402763306,-1.32,-1.57,,-0.33,3.26,6.13,-36.35,20.39,3.8
1653402763311,-1.31,-1.54,,-0.36,3.24,6.08,-44.72,18.36,2.54
1653402763315,-1.32,-1.5,,-0.4,3.25,6.09,-53.96,15.32,0.79
1653402763320,-1.35,-1.47,,-0.37,3.15,6.28,-60.19,12.52,-0.68
1653402763325,-1.32,-1.48,,-0.34,3.08,6.43,-63.96,10.21,-1.87
1653402763330,-1.29,-1.52,,-0.26,2.94,6.74,-68.58,6.85,-3.62
1653402763334,-1.23,-1.58,-2.04,-0.11,2.83,7.03,-70.26,4.85,
1653402763339,-1.09,-1.64,-1.79,0.05,2.67,7.31,-70.02,3.49,
1653402763344,-0.92,-1.73,-1.51,0.14,2.56,7.49,-68.2,2.89,
1653402763349,-0.8,-1.8,-1.32,0.29,2.42,7.63,-64.63,3.52,
1653402763354,-0.68,-1.88,-1.19,0.45,2.33,7.72,-59.31,5.52,
1653402763358,-0.51,-1.95,-1.1,0.57,2.19,7.68,-54.52,8.11,
1653402763364,-0.36,-2.04,-1.11,0.64,2.09,7.5,-45.17,14.58,
1653402763369,-0.26,-2.12,-1.25,0.67,2.01,7.33,-39.22,19.8,
1653402763373,-0.17,-2.2,-1.48,0.69,1.9,7.02,-28.76,29.88,
1653402763378,-0.13,-2.28,-1.72,0.69,1.82,6.67,-20.81,38.73,
1653402763383,-0.08,-2.35,-2.05,0.6,1.8,6.14,-11.68,50.18,
1653402763387,-0.06,-2.37,-2.44,0.54,1.82,5.9,-8.1,54.8,
1653402763392,-0.12,-2.37,-2.89,0.39,1.82,5.39,-0.72,65.29,
1653402763397,-0.19,-2.37,-3.31,0.3,1.82,4.97,4.15,72.33,
1653402763402,-0.22,-2.37,-3.73,0.21,1.85,4.53,7.68,77.37,
1653402763406,-0.25,-2.35,-4.14,0.13,1.87,4.22,9.57,80.03,
1653402763412,-0.28,-2.32,-4.57,-0.05,1.98,3.75,11.04,82.13,
1653402763416,-0.35,-2.25,-4.94,-0.23,2.14,3.43,11.57,82.34,
1653402763421,-0.46,-2.12,-5.28,-0.41,2.3,3.27,10.97,81.25,
1653402763425,-0.62,-1.94,-5.51,-0.68,2.6,3.15,9.08,77.61,
1653402763431,-0.77,-1.74,-5.63,-0.73,2.73,3.16,7.12,73.45,
1653402763435,-0.82,-1.55,-5.64,-0.79,2.9,3.22,4.67,67.64,
1653402763441,-0.84,-1.39,-5.6,-0.82,3.12,3.33,3.27,64.28,
1653402763445,-0.84,-1.18,-5.49,-0.83,3.27,3.43,-0.79,55.04,
1653402763450,-0.83,-0.97,-5.36,-0.86,3.46,3.58,-4.01,47.48,
1653402763455,-0.82,-0.77,-5.21,-0.85,3.66,3.77,-7.4,40.34,
1653402763459,-0.79,-0.59,-5.05,-0.86,3.81,3.99,-10.52,33.27,
1653402763464,-0.79,-0.43,-4.87,-0.77,3.84,4.18,-13.18,26.45,
1653402763469,-0.7,-0.35,-4.61,-0.58,3.92,4.68,-15.67,18.99,
1653402763474,-0.56,-0.28,-4.25,-0.42,4.01,5.1,-17.66,11.19,
1653402763479,-0.4,-0.18,-3.83,-0.32,4.07,5.43,-18.71,5.24,
1653402763484,-0.25,-0.07,-3.39,-0.29,4.22,6,-19.66,-3.06,
1653402763489,-0.22,0.07,-2.84,-0.26,4.35,6.85,-19.8,-13.45,
1653402763493,-0.23,0.19,-2.2,-0.18,4.45,7.43,-19.17,-19.82,
1653402763498,-0.17,0.33,-1.45,-0.02,4.49,8.17,-17.03,-29.7,
1653402763503,-0.06,0.4,-0.71,0.08,4.56,8.85,-14.69,-34.95,
1653402763508,0.02,0.47,-0.02,0.29,4.61,9.69,-9.47,-41.91,
1653402763512,0.11,0.53,0.65,0.5,4.69,10.35,-4.64,-46.81,
1653402763517,0.27,0.58,1.32,0.72,4.77,10.99,0.65,-51.57,
1653402763522,0.43,0.66,1.97,0.9,4.87,11.53,4.67,-55,
1653402763526,0.58,0.75,2.55,1.09,5,11.92,9.68,-58.96,
1653402763531,0.7,0.86,3,1.25,5.08,12.09,14.89,-62.35,
1653402763536,0.84,0.96,3.28,1.47,5.19,12.22,18.36,-63.61,
1653402763541,1.01,1.05,3.42,1.73,5.36,12.19,20.6,-63.3,
1653402763546,1.15,1.17,3.44,1.91,5.5,12.1,21.37,-61.55,
1653402763551,1.29,1.3,3.37,2.05,5.64,11.96,21.05,-59.55,
1653402763556,1.39,1.42,3.25,2.15,5.74,11.8,19.27,-56.02,
1653402763561,1.45,1.52,3.1,2.24,5.85,11.6,16.12,-52.13,
1653402763566,1.5,1.62,2.91,2.3,5.9,11.47,9.96,-46.81,
1653402763570,1.56,1.7,2.74,2.32,6.01,11.33,3.94,-42.58,
1653402763575,1.54,1.81,2.59,2.22,6.12,11.2,-0.89,-39.08,
1653402763579,1.44,1.91,2.46,2,6.22,11.1,-9.65,-32.88,
1653402763584,1.25,2.01,2.36,1.88,6.3,11.17,-16.54,-27.91,
1653402763589,1.09,2.1,2.36,1.82,6.37,11.27,-22.6,-23.18,
1653402763594,0.98,2.2,2.46,1.72,6.44,11.47,-27.46,-19.09,
1653402763599,0.86,2.28,2.65,1.51,6.57,11.78,-30.79,-15.94,-13.91
1653402763604,0.67,2.43,2.92,1.24,6.67,12.29,-32.5,-14.4,-16.99
1653402763608,0.45,2.53,3.3,1.06,6.64,12.65,-32.29,-14.15,-19.75
1653402763614,0.25,2.58,3.68,0.85,6.61,12.89,-30.58,-14.36,-22.66
1653402763618,0.05,2.55,3.96,0.69,6.56,12.98,-27.88,-14.26,-24.3
1653402763623,-0.12,2.53,4.09,0.57,6.54,12.95,-22,-13.42,-26.68
1653402763627,-0.29,2.49,4.09,0.46,6.5,12.9,-17.94,-12.72,-27.49
1653402763633,-0.41,2.46,4.03,0.3,6.49,12.79,-11.12,-12.72,-27.52
1653402763637,-0.52,2.44,3.95,0.16,6.45,12.58,-6.21,-13.42,-26.75
1653402763642,-0.67,2.43,3.78,0.1,6.41,12.36,-1.91,-14.78,-24.93
1653402763647,-0.77,2.37,3.53,0.19,6.44,12.27,2.12,-18.25,-23.32
1653402763652,-0.73,2.38,3.4,0.3,6.45,12.22,5.06,-24.76,-21.64
1653402763656,-0.62,2.39,3.33,0.48,6.5,12.15,6.67,-31.24,-20.56
1653402763661,-0.47,2.41,3.26,0.69,6.58,12.01,7.68,-43.31,-19.19
1653402763666,-0.34,2.47,3.16,0.93,6.58,11.81,7.16,-52.69,-19.3
1653402763671,-0.15,2.49,3,1.11,6.48,11.7,5.58,-60.53,-20.87
1653402763676,0.02,2.43,2.85,1.23,6.34,11.68,3.41,-66.52,-23.57
1653402763680,0.13,2.25,2.79,1.47,5.91,11.77,1.35,-70.44,-27.59
1653402763686,0.27,1.94,2.85,1.56,5.72,11.83,0.33,-71.63,-29.94
1653402763690,0.41,1.54,2.94,1.68,5.03,11.79,-1.52,-69.53,-38.58
1653402763695,0.47,1.07,2.93,1.67,4.79,11.73,-1.66,-63.79,-44.95
1653402763699,0.45,0.7,2.87,1.62,4.46,11.69,-1.45,-56.09,-50.59
1653402763704,0.38,0.41,2.82,1.56,4.18,11.64,-1.49,-47.48,-55.28
1653402763709,0.32,0.15,2.8,1.51,4.02,11.53,-1.42,-40.48,-57.97
1653402763714,0.26,-0.1,2.67,1.42,3.78,11.28,-1.84,-27.73,-60.7
1653402763719,0.18,-0.34,2.43,1.28,3.46,10.94,-2.57,-17.16,-61.89
1653402763724,0.08,-0.59,2.17,1.17,3.17,10.72,-3.45,-6.98,-62.21
1653402763728,0,-0.87,1.92,1.08,2.96,10.54,-4.46,2.12,-62.03
1653402763733,-0.09,-1.16,1.68,0.96,2.55,10.23,-5.79,10.21,-61.72
1653402763738,-0.16,-1.49,1.43,0.87,2.27,9.93,-6.84,17,-60.98
1653402763743,-0.21,-1.78,1.14,0.76,2.09,9.66,-8.24,22.25,-59.3
1653402763748,-0.28,-2,0.84,0.6,2.03,9.52,-9.47,24.52,-57.45
1653402763752,-0.38,-2.1,0.66,0.46,2.07,9.47,-11.64,24.73,-53.77
1653402763758,-0.53,-2.07,0.56,0.16,2.25,9.47,-14.79,20.88,-46.84
1653402763762,-0.72,-1.94,0.54,-0.06,2.42,9.44,-17.28,15.6,-39.84
1653402763767,-0.94,-1.75,0.5,-0.25,2.57,9.46,-19.73,7.69,-30.39
1653402763772,-1.14,-1.57,0.5,-0.34,2.66,9.55,-20.53,2.16,-24.62
1653402763776,-1.25,-1.44,0.56,-0.26,2.69,9.68,-20.64,-5.72,-17.48
1653402763782,-1.24,-1.38,0.67,-0.09,2.65,9.84,-19.87,-14.36,-11.25
1653402763786,-1.11,-1.37,0.82,0.11,2.65,9.98,-17.91,-22.76,-6
1653402763791,-0.94,-1.39,0.96,0.26,2.66,10.04,-14.65,-30.68,-1.69
1653402763795,-0.76,-1.37,1.06,0.55,2.69,10.1,-10.49,-37.68,1.42
1653402763800,-0.56,-1.34,1.12,0.7,2.76,10.06,-6.81,-41.91,3.38
1653402763806,-0.39,-1.27,1.09,0.9,2.78,9.86,-0.44,-46.5,4.85
1653402763810,-0.25,-1.24,0.95,1.03,2.76,9.6,4.64,-47.51,5.17
1653402763815,-0.16,-1.24,0.74,1.13,2.7,9.23,8.38,-46.46,4.61
1653402763820,-0.07,-1.3,0.42,1.22,2.61,8.91,13.42,-41.81,2.72
1653402763825,0.01,-1.4,0.02,1.26,2.48,8.24,15.87,-37.36,1.21
1653402763830,0.03,-1.54,-0.48,1.25,2.35,7.66,18.57,-27.07,-1.87
1653402763834,0.03,-1.67,-1.04,1.19,2.28,7.06,19.34,-17.06,-4.49
1653402763839,-0.02,-1.77,-1.63,1.09,2.2,6.45,19.55,-5.75,-7.26
1653402763844,-0.11,-1.84,-2.24,0.98,2.16,5.92,19.23,5.83,-9.78
1653402763849,-0.2,-1.91,-2.78,0.84,2.09,5.41,18.08,17.03,-12.05
1653402763853,-0.3,-1.99,-3.3,0.65,2.07,4.95,16.54,27.11,-13.84
1653402763859,-0.45,-2.04,-3.77,0.48,2.05,4.62,14.4,36.18,-15.34
1653402763863,-0.62,-2.07,-4.2,0.23,2.01,4.22,12.72,42.09,-16.01
1653402763868,-0.83,-2.12,-4.6,-0.17,2.03,3.84,9.19,49.62,-16.57
1653402763873,-1.09,,,-0.4,2.07,3.68,6.42,53.54,-16.15
1653402763878,-1.35,,,-0.65,2.11,3.47,4.36,55.25,-15.38
1653402763883,-1.54,,,-0.75,2.12,3.33,0.93,55.74,-13.49
1653402763887,-1.62,,,-0.82,2.17,3.26,-2.01,54.48,-11.6
1653402763892,-1.65,,,-0.95,2.28,3.22,-4.67,51.89,-9.29
1653402763897,-1.71,,,-1.05,2.39,3.24,-6.88,49.09,-7.61
1653402763902,-1.81,,,-1.14,2.54,3.37,-9.68,44.58,-5.3
1653402763906,-1.87,,,-1.21,2.76,3.69,-12.73,38.7,-3.23
1653402763911,-1.91,,,-1.24,2.86,3.98,-15.67,29.95,-0.96
1653402763916,-1.92,,,-1.26,2.93,4.21,-17.07,24.59,0.23
1653402763920,-1.94,,,-1.28,3.05,4.58,-18.29,18.01,1.56
1653402763925,-1.96,,,-1.21,3.09,4.78,-18.19,11.08,2.82
1653402763930,-1.89,,,-1.14,3.14,5.16,-16.89,6.57,3.73
1653402763935,-1.82,,,-1.11,3.28,5.57,-14.58,2.54,4.12
1653402763940,-1.77,,,-1.12,3.39,5.98,-11.26,-1.2,5.06
1653402763945,-1.77,,,-1.2,3.52,6.33,-7.33,-4.46,6.39
1653402763950,-1.83,,,-1.23,3.66,6.53,-3.27,-7.22,8.39
1653402763954,-1.9,,,-1.28,3.89,6.76,0.09,-8.59,10.28
1653402763959,-1.96,,,-1.31,4.04,6.88,4.36,-9.78,13.78
1653402763964,-1.99,,,-1.32,4.33,7.06,8.35,-10.2,18.01
1653402763969,-2.01,,,-1.28,4.54,7.21,13.18,-9.74,23.79
1653402763973,-2.02,,,-1.14,4.75,7.35,16.64,-8.87,28.72
1653402763978,-1.94,,,-1.03,4.96,7.45,19.62,-7.47,33.31
1653402763983,-1.81,,,-0.93,5.09,7.51,21.96,-6.17,37.65
1653402763988,-1.71,,,-0.74,5.39,7.71,23.64,-5.58,41.46
1653402763993,-1.58,,,-0.64,5.59,7.88,24.73,-6.45,44.75
1653402763997,-1.45,,,-0.48,5.94,8.2,25.25,-8.45,47.87
1653402764002,-1.35,,,-0.41,6.17,8.37,25.78,-11.32,50.25
1653402764007,-1.27,,,-0.23,6.53,8.73,26.51,-14.85,52.1
1653402764012,-1.17,,,0,6.74,9.06,27.14,-19.44,53.26
1653402764017,-1.01,,,0.2,6.89,9.34,27.98,-24.58,53.54
1653402764022,-0.79,,,0.52,7.01,9.79,29.17,-30.05,52.91
1653402764026,-0.57,,,0.68,7.07,10.13,30.29,-35.12,51.33
1653402764031,-0.4,,,0.82,7.12,10.43,31.31,-39.25,48.92
1653402764037,-0.31,,,0.96,7.2,10.75,32.04,-42.26,45.94
1653402764041,-0.21,,,1.14,7.22,11.13,32.18,-44.05,42.55
1653402764045,-0.1,,,1.32,7.23,11.39,32.25,-44.05,39.15
1653402764051,0.08,,,1.59,7.16,11.74,32.04,-42.19,36.49
1653402764055,0.26,,,1.76,7.08,11.88,32.11,-35.75,32.08
1653402764061,0.44,,,2.11,6.95,12.12,32.18,-30.12,29.14
1653402764065,0.68,,,2.38,6.88,12.25,32.6,-18.88,24.7
1653402764070,0.95,,,2.53,6.8,12.28,32.67,-8.48,21.2
1653402764075,1.16,,,2.72,6.73,12.24,32.57,2.75,17.94
1653402764079,1.32,,,2.83,6.73,12.17,32.15,13.92,15.18
1653402764084,1.44,,,2.88,6.73,12.12,31.45,24.94,13.29
1653402764089,1.54,,,2.94,6.76,12.06,30.89,35.48,11.43
1653402764094,1.62,,,2.95,6.85,11.89,30.96,43.56,10.35
1653402764099,1.69,,,2.85,6.96,11.71,31.87,56.62,7.69
1653402764104,1.67,,,2.72,7.02,11.57,33.55,65.26,5.38
1653402764108,1.58,,,2.56,7.01,11.41,35.19,71.03,3.1
1653402764113,1.49,,,2.35,6.98,11.22,36.77,74.53,1.04
1653402764117,1.36,,,2.14,6.95,10.98,37.89,76.32,-0.54
1653402764123,1.15,,,1.85,6.89,10.69,38.06,76.53,-0.89
1653402764127,0.91,,,1.54,6.81,10.41,38.73,74.88,-2.29
1653402764133,0.71,,,1.34,6.76,10.34,38.45,69.28,-2.67
1653402764137,0.54,1.98,1.82,1.18,6.73,10.37,37.08,61.17,
1653402764142,0.4,1.91,1.82,1.04,6.75,10.43,34.84,49.9,
1653402764147,0.26,1.89,1.9,0.87,6.81,10.51,31.48,36.7,
1653402764152,0.11,1.93,1.99,0.65,6.94,10.71,27.6,22.35,
1653402764156,-0.06,2.01,2.14,0.53,7,11.04,23.12,7.48,
1653402764161,-0.22,2.07,2.4,0.51,6.99,11.4,18.81,-6.98,
1653402764166,-0.27,2.06,2.84,0.71,6.81,12.03,14.89,-20.17,
1653402764170,-0.19,1.94,3.34,0.96,6.56,12.48,12.55,-31.52,
1653402764175,0.01,1.71,3.81,1.28,6.25,12.94,11.64,-40.13,
1653402764180,0.25,1.41,4.28,1.57,5.99,13.28,12.34,-44.85,
1653402764185,0.57,1.07,4.74,2.13,5.4,13.79,16.08,-49.54,
1653402764189,0.96,0.61,5.17,2.5,5.02,13.99,21.12,-50.31,
1653402764194,1.39,0.08,5.48,3.12,4.32,13.97,27.63,-48,
1653402764199,1.86,-0.49,5.55,3.46,3.81,13.68,33.13,-43.73,
1653402764205,2.23,-1.05,5.36,3.63,3.5,13.35,42.4,-32.85,
1653402764209,2.45,-1.52,4.96,3.69,3.1,12.65,48.81,-21.92,
1653402764214,2.52,-1.89,4.44,3.56,2.97,12.17,52.34,-12.86,
1653402764219,2.39,-2.15,3.85,3.14,2.83,11.37,55.56,2.26,
1653402764224,2.09,-2.3,3.22,2.75,2.79,10.74,55.91,10.31,
1653402764228,1.72,-2.4,2.61,2.3,2.76,10.06,53.78,21.79,
1653402764233,1.29,-2.46,1.97,2.04,2.74,9.56,51.05,27.39,
1653402764238,0.91,-2.52,1.32,1.69,2.68,8.79,44.64,33.97,
1653402764242,0.63,-2.59,0.71,1.55,2.63,8.33,37.99,37.33,
1653402764247,0.44,-2.66,0.1,1.4,2.61,7.71,32.15,38.42,
1653402764252,0.31,-2.7,-0.5,1.27,2.6,7.2,21.33,39.05,
1653402764257,0.19,-2.72,-1.02,1.19,2.63,6.8,12.2,37.75,
1653402764262,0.12,-2.69,-1.44,1.05,2.71,6.46,3.06,35.41,
1653402764266,0.01,-2.61,-1.79,0.89,2.81,6.17,-6.04,32.26,
1653402764272,-0.12,-2.52,-2.05,0.8,2.86,6.06,-14.72,28.37,
1653402764276,-0.24,-2.44,-2.22,0.68,2.87,6.03,-22.35,23.58,
1653402764281,-0.34,-2.38,-2.29,0.64,2.87,6.09,-27.53,19.76,
1653402764286,-0.39,-2.36,-2.25,0.65,2.81,6.25,-33.24,14.27,
1653402764290,-0.4,-2.38,-2.14,0.73,2.73,6.37,-38.42,7.62,
1653402764296,-0.33,-2.42,-2,0.91,2.6,6.52,-40.8,3.1,
1653402764300,-0.2,-2.49,-1.9,1.06,2.48,6.55,-41.53,-0.05,
1653402764305,-0.06,-2.58,-1.85,1.18,2.37,6.55,-41.29,-1.62,
1653402764310,0.07,-2.65,-1.85,1.27,2.23,6.52,-40.34,-2.57,
1653402764315,0.16,-2.76,-1.88,1.33,2.12,6.41,-38.28,-1.97,
1653402764320,0.23,-2.84,-1.97,1.43,1.99,6.23,-36.07,-0.05,
1653402764324,0.32,-2.93,-2.13,1.53,1.84,5.99,-33.76,3.8,
1653402764329,0.41,-3.05,-2.37,1.56,1.73,5.69,-31.42,9.05,
1653402764334,0.48,-3.16,-2.65,1.52,1.65,5.37,-29.11,15.18,
1653402764339,0.48,-3.22,-2.98,1.45,1.64,5.06,-27.04,22,
1653402764343,0.44,-3.23,-3.31,1.41,1.62,4.83,-25.68,27.39,
1653402764349,0.4,-3.23,-3.62,1.3,1.64,4.56,-23.75,35.69,
1653402764353,0.33,-3.2,-3.91,1.14,1.64,4.2,-22.81,41.53,
1653402764358,0.24,-3.19,-4.19,1.07,1.65,4.01,-21.97,46.61,
