time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402830340,-1.69,0.11,0.11,-1.12,3.85,9.35,10.1,-12.02,87
1653402830345,-1.63,0.2,0.29,-1.03,3.94,9.48,8.87,-13.98,85.63
1653402830349,-1.55,0.29,0.47,-0.91,4.05,9.63,8.03,-15.06,84.3
1653402830354,-1.47,0.39,0.62,-0.77,4.18,9.83,6.84,-15.97,81.15
1653402830359,-1.39,0.51,0.78,-0.7,4.27,9.92,6.28,-15.55,78.88
1653402830363,-1.32,0.6,0.93,-0.58,4.34,10.11,5.51,-13.98,74.36
1653402830368,-1.26,0.69,1.06,-0.43,4.36,10.29,5.3,-12.33,71.39
1653402830373,-1.15,0.71,1.25,-0.37,4.32,10.39,5.48,-9.39,66.77
1653402830378,-1.06,0.69,1.38,-0.33,4.27,10.46,6.21,-4.21,61.31
1653402830383,-1.04,0.65,1.45,-0.34,4.2,10.5,7.33,0.76,56.83
1653402830387,-1.05,0.57,1.51,-0.44,4.14,10.56,8.66,6.22,53.05
1653402830392,-1.13,0.51,1.57,-0.54,4.1,10.58,10.66,11.78,50.14
1653402830397,-1.22,0.44,1.59,-0.59,4.07,10.58,12.27,15.98,48.6
1653402830402,-1.3,0.4,1.6,-0.67,4.01,10.49,15.35,23.26,46.92
1653402830407,-1.36,0.35,1.55,-0.74,4,10.33,17.41,27.6,46.43
1653402830412,-1.41,0.3,1.42,-0.82,4.01,10.21,21.02,35.37,46.61
1653402830417,-1.5,0.3,1.26,-0.96,4.02,10.02,23.99,40.62,47.38
1653402830421,-1.62,0.3,1.08,-1.17,4.07,9.89,26.65,44.93,49.02
1653402830426,-1.75,0.3,0.96,-1.27,4.11,9.79,28.93,47.48,50.81
1653402830431,-1.87,0.33,0.86,-1.41,4.15,9.6,30.71,49.06,52.84
1653402830436,-1.96,0.35,0.71,-1.49,4.17,9.42,31.62,49.37,54.9
1653402830441,-2.04,0.35,0.54,-1.51,4.2,9.31,32.36,49.3,56.2
1653402830445,-2.06,0.36,0.39,-1.55,4.28,9.12,32.71,48.11,58.3
1653402830450,-2.09,0.4,0.25,-1.51,4.31,8.96,32.74,46.68,59.31
1653402830454,-2.06,0.42,0.1,-1.44,4.33,8.82,32.39,44.96,59.77
1653402830459,-1.97,0.42,-0.04,-1.39,4.35,8.7,31.62,42.9,59.91
1653402830464,-1.9,0.43,-0.15,-1.32,4.36,8.61,31.06,41.25,59.84
1653402830470,-1.82,0.42,-0.27,-1.24,4.43,8.58,30.05,38.07,58.89
1653402830474,-1.74,0.44,-0.29,-1.15,4.44,8.6,29.45,35.23,57.63
1653402830478,-1.65,0.45,-0.28,-1.01,4.42,8.61,29,32.22,56.16
1653402830484,-1.52,0.44,-0.26,-0.93,4.41,8.6,28.75,29.32,54.24
1653402830488,-1.41,0.4,-0.25,-0.86,4.35,8.6,28.61,27.99,52.91
1653402830493,-1.32,0.33,-0.25,-0.78,4.27,8.51,28.3,24.24,49.3
1653402830498,-1.25,0.23,-0.31,-0.8,4.18,8.46,28.12,23.02,47.9
1653402830503,-1.23,0.13,-0.36,-0.83,4.12,8.42,27.7,21.37,46.54
1653402830508,-1.26,0.05,-0.39,-0.84,4.06,8.4,27.07,20.46,45.73
1653402830512,-1.28,-0.04,-0.41,-0.88,3.98,8.35,25.95,19.03,45.28
1653402830517,-1.32,-0.13,-0.44,-0.87,3.93,8.33,24.8,18.4,45.87
1653402830522,-1.32,-0.19,-0.46,-0.83,3.89,8.29,23.61,17.91,46.43
1653402830527,-1.29,-0.26,-0.48,-0.81,3.83,8.27,22.42,17.84,47.34
1653402830532,-1.25,-0.34,-0.51,-0.8,3.78,8.25,20.46,17.45,49.41
1653402830537,-1.24,-0.39,-0.52,-0.77,3.74,8.31,18.99,16.44,51.33
1653402830541,-1.24,-0.44,-0.49,-0.73,3.76,8.42,17.41,15.04,53.68
1653402830546,-1.22,-0.45,-0.38,-0.72,3.83,8.56,16.08,12.97,55.92
1653402830551,-1.2,-0.42,-0.25,-0.68,3.95,8.7,15.35,11.54,57.95
1653402830556,-1.17,-0.33,-0.1,-0.67,4.04,8.77,15.35,11.22,59.49
1653402830560,-1.17,-0.21,0.02,-0.54,4.21,8.85,16.68,12.69,61.31
1653402830565,-1.09,-0.09,0.1,-0.43,4.31,8.92,18.53,15.46,61.83
1653402830570,-0.98,0.02,0.16,-0.35,4.4,8.98,21.09,18.75,61.87
1653402830575,-0.89,0.1,0.24,-0.28,4.46,9.07,23.64,21.62,61.41
1653402830580,-0.84,0.15,0.31,-0.22,4.49,9.22,25.43,22.88,60.64
1653402830584,-0.78,0.18,0.45,-0.1,4.52,9.42,26.06,21.62,59.52
1653402830589,-0.69,0.2,0.64,0.02,4.57,9.58,24.55,17.03,58.3
1653402830594,-0.55,0.23,0.86,0.19,4.63,9.73,20.77,10,57.35
1653402830599,-0.39,0.27,1.02,0.29,4.72,9.77,14.4,1.98,56.06
1653402830604,-0.3,0.36,1.08,0.4,4.82,9.73,5.83,-5.68,54.38
1653402830609,-0.23,0.46,1.05,0.5,4.95,9.66,-4.15,-11.98,52.35
1653402830614,-0.19,0.57,0.99,0.62,5.04,9.68,-14.93,-16.67,49.69
1653402830619,-0.09,0.7,0.97,0.78,5.04,9.86,-26.03,-19.82,45.98
1653402830623,0.01,0.76,1.06,0.93,5.03,10.13,-36.21,-22.03,41.6
1653402830628,0.17,0.77,1.36,1.15,4.94,10.59,-45.17,-23.5,36.11
1653402830633,0.36,0.73,1.78,1.4,4.71,11.26,-51.61,-23.71,30.02
1653402830638,0.53,0.6,2.29,1.57,4.43,11.7,-55.36,-21.82,23.54
1653402830643,0.7,0.4,2.75,1.7,4.13,12.05,-56.3,-17.69,17.31
1653402830647,0.82,0.15,3.11,1.82,3.8,12.32,-54.62,-11.81,11.12
1653402830652,0.93,-0.13,3.39,1.89,3.57,12.42,-50.39,-3.97,5.34
1653402830656,1.04,-0.41,3.55,1.91,3.25,12.35,-44.51,5.38,0.55
1653402830661,1.09,-0.64,3.52,1.87,2.99,12.08,-37.4,16.72,-2.92
1653402830666,1.08,-0.88,3.3,1.78,2.78,11.69,-29.84,29.7,-4.81
1653402830671,1.04,-1.1,2.94,1.65,2.66,11.17,-22.35,43.67,-5.23
1653402830676,0.96,-1.24,2.45,1.42,2.62,10.71,-14.55,57.63,-4.04
1653402830680,0.82,-1.29,1.95,1.09,2.73,10.27,-9.26,67.15,-1.9
1653402830685,0.59,-1.24,1.49,0.78,2.84,10.01,-0.82,80.1,3.21
1653402830690,0.26,-1.1,1.12,0.35,2.96,9.62,5.06,86.71,9.3
1653402830695,-0.02,-0.99,0.8,0.12,3.03,9.43,9.78,90.14,16.37
1653402830700,-0.29,-0.92,0.52,-0.14,3.12,9.25,13.18,89.86,23.82
1653402830705,-0.51,-0.83,0.33,-0.43,3.21,9.15,15.28,86.19,31.94
1653402830710,-0.74,-0.75,0.22,-0.76,3.45,9.03,16.19,81.46,38.1
1653402830714,-0.98,-0.6,0.12,-0.97,3.64,9.03,16.4,71.14,47.69
1653402830719,-1.17,-0.4,0.09,-1.22,3.82,9.15,16.08,60.36,54.66
1653402830724,-1.38,-0.23,0.17,-1.42,4.03,9.41,15.63,47.38,60.64
1653402830729,-1.59,-0.03,0.38,-1.49,4.17,9.66,15.77,32.92,65.19
1653402830734,-1.72,0.14,0.7,-1.45,4.28,10.12,16.64,17.21,68.38
1653402830738,-1.74,0.26,1.07,-1.31,4.31,10.29,18.57,1.74,69.92
1653402830743,-1.66,0.28,1.33,-1.1,4.29,10.31,21.54,-11.81,70.41
1653402830748,-1.5,0.26,1.41,-0.77,4.27,10.26,25.18,-22.62,69.67
1653402830752,-1.26,0.21,1.38,-0.43,4.21,10.3,29.17,-31.48,68.38
1653402830758,-0.98,0.15,1.4,-0.07,4.16,10.28,33.09,-38.41,66.35
1653402830763,-0.67,0.07,1.43,0.17,4.11,10.19,36.66,-42.86,63.97
1653402830767,-0.39,-0.02,1.34,0.52,4,9.87,39.74,-43.98,61.1
1653402830772,-0.14,-0.11,1.13,0.75,3.9,9.57,42.05,-42.12,58.23
1653402830777,0.05,-0.26,0.86,0.88,3.85,9.36,43.42,-37.71,55.25
1653402830782,0.2,-0.36,0.58,1.04,3.77,9.1,43.8,-33.2,52.94
1653402830787,0.32,-0.47,0.34,1.2,3.7,8.83,43.49,-24.06,48.99
1653402830792,0.42,-0.55,0.14,1.24,3.67,8.63,42.61,-15.13,45.84
1653402830796,0.48,-0.63,-0.1,1.18,3.63,8.31,40.79,-5.26,42.51
1653402830801,0.42,-0.7,-0.4,0.97,3.61,7.94,38.48,5.27,39.64
1653402830805,0.26,-0.76,-0.68,0.7,3.6,7.69,35.37,15.56,36.98
1653402830810,0.04,-0.77,-0.94,0.45,3.66,7.46,32.01,25.85,34.71
1653402830815,-0.22,-0.76,-1.16,0.22,3.75,7.21,28.61,35.83,32.96
1653402830820,-0.44,-0.68,-1.41,0.07,3.76,7.05,25.29,45.56,31.56
1653402830825,-0.62,-0.66,-1.62,-0.14,3.83,6.83,22.8,52.73,30.75
1653402830829,-0.8,-0.62,-1.83,-0.37,3.82,6.59,18.99,64.21,30.02
1653402830834,-0.95,-0.62,-2.02,-0.57,3.75,6.43,16.01,72.89,29.74
1653402830839,-1.09,-0.68,-2.2,-0.68,3.71,6.38,12.9,80.24,29.95
1653402830844,-1.19,-0.73,-2.28,-0.79,3.67,6.42,10.1,85.49,30.96
1653402830849,-1.24,-0.78,-2.28,-0.85,3.64,6.45,8.98,86.99,31.66
1653402830854,-1.3,-0.83,-2.21,-1.01,3.68,6.55,6.91,89.62,33.73
1653402830859,-1.37,-0.8,-2.13,-1.16,3.77,6.64,6.32,89.79,36.14
1653402830863,-1.44,-0.72,-2.05,-1.2,3.86,6.77,6.53,87.17,39.15
1653402830868,-1.47,-0.65,-1.94,-1.18,3.92,6.88,7.65,83.42,41.64
1653402830873,-1.43,-0.58,-1.83,-1.18,3.98,7,9.33,78.17,43.74
1653402830878,-1.38,-0.52,-1.7,-1.11,3.98,7.1,10.94,73.83,45.21
1653402830883,-1.29,-0.51,-1.6,-1.03,4,7.27,14.47,65.57,46.68
1653402830887,-1.19,-0.5,-1.45,-0.94,4.03,7.42,17.1,60.26,46.64
1653402830892,-1.08,-0.49,-1.24,-0.89,4.01,7.55,22.1,51.75,45.52
1653402830896,-0.99,-0.5,-1.1,-0.81,3.97,7.51,26.65,45.84,43.91
1653402830901,-0.92,-0.57,-1.09,-0.72,3.87,7.44,31.34,41.04,41.81
1653402830906,-0.81,-0.67,-1.13,-0.6,3.83,7.42,35.72,36.6,39.57
1653402830911,-0.7,-0.76,-1.16,-0.49,3.8,7.44,39.78,32.26,37.51
1653402830916,-0.58,-0.83,-1.14,-0.37,3.8,7.68,43.24,27.01,35.93
1653402830921,-0.47,-0.86,-0.97,-0.22,3.74,7.64,46.36,22.07,34.53
1653402830926,-0.32,-0.94,-0.84,-0.07,3.72,7.45,49.4,19.66,33.59
1653402830930,-0.16,-1.01,-0.99,-0.02,3.73,7.3,51.92,19.1,32.64
1653402830935,-0.07,-1.04,-1.16,0.03,3.78,6.99,53.5,19.76,32.26
1653402830941,-0.02,-1.06,-1.37,-0.01,3.84,6.83,55.28,21.44,32.19
1653402830945,-0.04,-1.02,-1.58,-0.05,3.96,6.64,56.3,24.66,33.13
1653402830950,-0.09,-0.95,-1.71,-0.08,4.08,6.51,56.05,26.45,33.87
1653402830954,-0.09,-0.88,-1.82,-0.05,4.22,6.37,54.58,28.48,35.76
1653402830959,-0.09,-0.8,-1.93,0.01,4.35,6.22,52.2,29.84,37.44
1653402830964,-0.03,-0.69,-2.06,0.08,4.45,6.07,49.26,31.03,39.08
1653402830969,0.04,-0.61,-2.19,0.17,4.51,5.94,45.94,31.94,40.52
1653402830974,0.16,-0.55,-2.33,0.29,4.64,5.77,42.3,32.61,41.78
1653402830978,0.27,-0.46,-2.48,0.52,4.77,5.58,38.45,33.2,42.76
1653402830983,0.46,-0.37,-2.61,0.7,4.94,5.48,34.39,33.06,43.53
1653402830988,0.65,-0.26,-2.72,0.79,5.05,5.42,30.05,32.05,44.26
1653402830993,0.79,-0.11,-2.79,0.89,5.3,5.48,25.57,29.95,45.14
1653402830998,0.87,0.07,-2.77,0.91,5.54,5.63,21.44,26.69,45.98
1653402831003,0.91,0.27,-2.63,0.91,5.79,5.76,17.34,22.88,46.89
1653402831008,0.9,0.51,-2.47,0.88,5.98,5.83,13.7,19.31,47.52
1653402831012,0.87,0.75,-2.36,0.92,6.26,6.11,10.55,15.7,47.76
1653402831017,0.87,0.98,-2.17,1.03,6.51,6.54,8,9.82,47.34
1653402831022,0.97,1.19,-1.69,1.1,6.73,6.67,6.77,7.2,46.47
1653402831027,1,1.42,-1.57,1.16,7.02,6.97,5.86,3.31,43.46
1653402831032,1.06,1.7,-1.31,1.25,7.24,7.24,5.79,0.83,39.61
1653402831037,1.12,1.93,-1.02,1.31,7.38,7.45,5.72,-1.03,36.35
1653402831041,1.17,2.1,-0.78,1.36,7.4,7.58,5.37,-3.3,29.35
1653402831046,1.22,2.15,-0.61,1.38,7.36,7.64,4.29,-4.84,22.95
1653402831050,1.23,2.13,-0.53,1.42,7.32,7.65,2.85,-5.4,17.73
1653402831055,1.26,2.08,-0.5,1.46,7.18,7.61,-1,-5.72,9.44
1653402831060,1.3,1.98,-0.52,1.48,7.07,7.51,-5.23,-4.18,2.54
1653402831065,1.3,1.88,-0.6,1.5,6.95,7.38,-10.31,-0.57,-3.69
1653402831070,1.34,1.76,-0.74,1.49,6.84,7.22,-16.12,5.1,-9.46
1653402831074,1.35,1.65,-0.88,1.44,6.78,7.17,-22.53,12.31,-14.22
1653402831080,1.31,1.58,-1,1.32,6.72,7.14,-29.46,20.36,-17.76
1653402831085,1.22,1.54,-1.04,1.06,6.66,7.25,-36.98,28.51,-20
1653402831089,1.06,1.52,-1,0.82,6.66,7.45,-44.61,36.35,-21.36
1653402831094,0.88,1.53,-0.86,0.57,6.64,7.7,-52.07,43.42,-21.64
1653402831099,0.66,1.56,-0.64,0.3,6.6,8.11,-59.49,49.02,-21.19
1653402831103,0.43,1.57,-0.33,0.08,6.57,8.5,-64.63,51.75,-20.84
1653402831108,0.2,1.57,0.13,-0.22,6.51,9.31,-71.91,53.64,-20.03
1653402831113,-0.02,1.57,0.71,-0.38,6.44,9.8,-76.14,52.31,-19.4
1653402831118,-0.18,1.55,1.35,-0.62,6.22,10.89,-78.35,48.04,-18.91
1653402831122,-0.36,1.44,2.11,-0.7,6.01,12.16,-78.7,37.86,-18.74
1653402831127,-0.43,1.31,3.26,-0.72,5.79,12.85,-76.39,24.24,-18.91
1653402831132,-0.46,1.09,4.26,-0.71,5.42,13.43,-71.8,10.03,-19.58
1653402831137,-0.43,0.78,4.85,-0.64,5.06,13.69,-64.49,-2.01,-20.59
1653402831142,-0.38,0.5,5.11,-0.61,4.91,13.66,-54.83,-11.21,-22.24
1653402831147,-0.36,0.34,5.12,-0.56,4.8,13.54,-43.98,-17.02,-23.57
1653402831152,-0.31,0.24,5.01,-0.54,4.77,13.36,-32.64,-19.96,-24.69
1653402831157,-0.28,0.22,4.84,-0.52,4.76,13.1,-21.62,-20.7,-25.04
1653402831161,-0.27,0.21,4.59,-0.51,4.78,12.7,-11.22,-18.74,-24.83
1653402831166,-0.26,0.21,4.24,-0.6,4.8,12.2,-2.12,-15.06,-23.88
1653402831171,-0.29,0.24,3.78,-0.65,4.76,11.66,5.2,-10.3,-22.24
1653402831176,-0.37,0.22,3.25,-0.72,4.73,11.16,10.66,-5.33,-20
1653402831181,-0.43,0.18,2.72,-0.89,4.72,10.68,13.04,-1.62,-18
1653402831185,-0.55,0.15,2.24,-1.08,4.73,10.23,13.39,5.87,-14.54
1653402831190,-0.72,0.13,1.78,-1.29,4.8,9.98,11.46,10.98,-12.44
1653402831194,-0.91,0.17,1.44,-1.45,4.88,9.94,6.04,17,-8.45
1653402831199,-1.07,0.26,1.33,-1.61,5.02,9.96,0.37,17.42,-4.91
1653402831204,-1.22,0.37,1.34,-1.75,5.09,9.99,-6.25,14.27,-1.34
1653402831209,-1.35,0.48,1.36,-1.93,5.17,9.96,-14.27,9.3,1.95
1653402831214,-1.51,0.58,1.34,-2.09,5.31,10.05,-23.65,3.73,4.61
1653402831219,-1.68,0.7,1.35,-2.15,5.35,10.27,-33.17,-3.06,6.6
1653402831224,-1.8,0.82,1.57,-2.07,5.37,10.77,-41.53,-11.07,8.14
1653402831228,-1.77,0.88,1.94,-1.94,5.27,11.27,-47.31,-19.61,9.54
1653402831234,-1.69,0.85,2.37,-1.7,5.07,11.81,-49.55,-25.98,10.42
1653402831238,-1.51,0.73,2.89,-1.42,4.85,12.1,-49.58,-34.77,10.94
1653402831243,-1.21,0.49,3.3,-0.99,4.3,12.36,-46.54,-39.36,10.42
1653402831248,-0.89,0.11,3.52,-0.74,3.87,12.44,-42.72,-41.35,9.72
1653402831252,-0.65,-0.31,3.63,-0.5,3.57,12.26,-33.87,-41.56,8.91
1653402831257,-0.42,-0.64,3.54,-0.34,3.25,11.81,-25.08,-37.47,8.35
1653402831262,-0.25,-0.93,3.18,-0.22,2.95,11.15,-15.67,-29.28,8.46
1653402831267,-0.15,-1.22,2.59,-0.16,2.76,10.6,-6.32,-17.2,8.81
1653402831271,-0.07,-1.49,1.86,-0.13,2.51,9.67,2.54,-2.46,9.96
1653402831276,-0.03,-1.71,1.11,-0.14,2.33,8.93,8.28,9.72,11.64
1653402831281,-0.02,-1.89,0.39,-0.21,2.22,8.24,16.64,32.47,15.11
1653402831286,-0.03,-2.05,-0.33,-0.3,2.17,7.65,20.39,46.61,17.91
1653402831291,-0.07,-2.14,-0.94,-0.55,2.18,7.27,26.2,73.38,24.31
1653402831296,-0.18,-2.18,-1.36,-0.8,2.31,7.21,27.81,84.4,27.85
1653402831301,-0.39,-2.12,-1.55,-1.15,2.51,7.22,29.45,95.81,33.17
1653402831306,-0.68,-1.94,-1.55,-1.38,2.7,7.29,30.05,102.53,38.59
1653402831311,-0.93,-1.73,-1.47,-1.75,2.99,7.47,29.66,104.74,45.21
1653402831315,-1.18,-1.52,-1.31,-2.07,3.27,7.64,28.44,102.74,49.16
1653402831320,-1.43,-1.28,-1.14,-2.35,3.54,7.89,26.23,96.86,53.92
1653402831325,-1.68,-1.02,-0.91,-2.62,3.76,8.18,23.19,87.13,57.95
1653402831330,-1.91,-0.8,-0.61,-2.84,3.97,8.42,19.83,74.81,60.92
1653402831334,-2.12,-0.59,-0.33,-2.99,4.12,8.55,16.99,61.45,62.71
1653402831339,-2.27,-0.44,-0.16,-3.08,4.24,8.61,14.54,48.29,63.41
1653402831343,-2.39,-0.32,-0.07,-3.14,4.29,8.66,12.93,36.18,63.44
1653402831348,-2.46,-0.27,-0.01,-3.12,4.29,8.83,12.09,24.56,62.5
1653402831353,-2.47,-0.26,0.11,-3.1,4.29,8.98,11.85,21.55,62.25
1653402831358,-2.44,-0.27,0.38,-2.9,4.23,9.39,10.97,-0.12,59.42
1653402831363,-2.34,-0.32,0.66,-2.67,4.1,9.54,10.76,-11.28,57.7
1653402831367,-2.18,-0.43,0.85,-2.34,3.95,9.53,10.94,-20.03,56.13
1653402831372,-1.92,-0.59,0.91,-2.1,3.82,9.47,11.43,-24.23,55.04
1653402831377,-1.63,-0.75,0.85,-1.77,3.65,9.38,12.48,-27.31,53.85
1653402831382,-1.39,-0.92,0.77,-1.56,3.54,9.36,13.42,-27.38,53.33
1653402831387,-1.2,-1.04,0.74,-1.38,3.45,9.3,14.23,-26.37,53.22
1653402831392,-1.04,-1.15,0.71,-1.2,3.34,9.24,15.66,-22.24,53.19
1653402831397,-0.89,-1.26,0.65,-1.02,3.24,9.12,17.17,-16.67,53.19
1653402831401,-0.75,-1.38,0.56,-0.9,3.14,9.03,19.23,-9.08,53.15
1653402831406,-0.61,-1.51,0.44,-0.7,2.97,8.91,21.54,-0.29,52.98
1653402831411,-0.45,-1.66,0.36,-0.59,2.83,8.73,23.71,8.84,53.01
1653402831416,-0.34,-1.83,0.22,-0.52,2.74,8.55,25.74,15.98,53.08
1653402831421,-0.27,-1.95,0.04,-0.54,2.69,8.43,28.61,26.97,53.5
1653402831426,-0.25,-2.03,-0.09,-0.67,2.7,8.29,30.75,34.5,54.17
1653402831430,-0.33,-2.07,-0.2,-0.79,2.74,8.12,32.64,40.87,55.53
1653402831436,-0.45,-2.07,-0.34,-0.89,2.79,7.87,34.11,46.99,56.51
1653402831439,-0.54,-2.03,-0.54,-0.94,2.83,7.62,35.3,52.35,57.7
1653402831444,-0.59,-2.02,-0.78,-0.88,2.83,7.37,35.89,55.85,58.23
1653402831450,-0.55,-2.03,-1.02,-0.8,2.8,7.11,36.35,60.75,59.1
1653402831454,-0.46,-2.08,-1.26,-0.74,2.81,6.85,36.31,63.89,59.59
1653402831459,-0.36,-2.1,-1.5,-0.67,2.83,6.6,36.24,66.62,59.45
1653402831464,-0.26,-2.11,-1.72,-0.64,2.83,6.37,35.47,69.39,58.61
1653402831469,-0.2,-2.13,-1.99,-0.62,2.8,6.03,34.81,71.31,58.05
1653402831474,-0.15,-2.18,-2.25,-0.62,2.79,5.86,33.37,74.5,57.46
1653402831478,-0.12,-2.21,-2.48,-0.63,2.83,5.59,31.87,76.49,57.39
1653402831483,-0.09,-2.22,-2.68,-0.64,2.87,5.45,30.15,77.33,57.6
1653402831488,-0.08,-2.19,-2.84,-0.73,2.96,5.37,28.54,77.54,58.16
1653402831493,-0.1,-2.15,-2.9,-0.77,3.04,5.21,26.9,77.51,58.89
1653402831497,-0.13,-2.07,-3.01,-0.82,3.11,5.09,25.81,77.58,59.52
1653402831502,-0.15,-2.02,-3.15,-0.84,3.19,5.02,24.06,77.26,60.99
1653402831507,-0.16,-1.97,-3.2,-0.91,3.31,5.01,22.77,75.9,62.32
1653402831512,-0.18,-1.87,-3.22,-0.94,3.43,5.01,22.14,74.99,63.27
1653402831516,-0.21,-1.74,-3.2,-0.98,3.58,5.02,19.93,70.82,66.21
1653402831521,-0.23,-1.63,-3.19,-0.92,3.74,5,18.32,67.6,68.13
1653402831527,-0.19,-1.5,-3.17,-0.85,3.79,4.96,16.82,64.56,69.04
1653402831531,-0.09,-1.42,-3.19,-0.71,3.9,4.91,14.51,60.89,69.92
1653402831536,0.02,-1.34,-3.23,-0.64,4,4.91,13.6,59.35,69.88
1653402831541,0.14,-1.23,-3.23,-0.57,4.14,4.93,11.22,54.97,69.64
1653402831546,0.2,-1.14,-3.2,-0.53,4.28,4.97,9.71,51.75,69.18
1653402831551,0.25,-1.01,-3.16,-0.54,4.39,5.02,7.75,46.89,68.24
1653402831556,0.25,-0.88,-3.1,-0.6,4.52,5.09,4.6,39.54,66.91
1653402831560,0.2,-0.78,-3.04,-0.68,4.62,5.19,1.84,32.96,65.47
1653402831565,0.12,-0.67,-2.95,-0.75,4.73,5.33,-1.14,25.43,63.79
1653402831570,0.04,-0.56,-2.81,-0.81,4.84,5.47,-3.38,19.69,62.57
1653402831574,-0.04,-0.45,-2.67,-0.84,4.98,5.53,-6.39,12.52,59.98
1653402831579,-0.1,-0.33,-2.58,-0.86,5.14,5.56,-9.89,5.69,56.44
1653402831584,-0.15,-0.17,-2.54,-0.81,5.29,5.58,-12.31,1.53,53.15
1653402831589,-0.15,-0.02,-2.52,-0.78,5.4,5.67,-14.79,-1.69,49.48
1653402831593,-0.14,0.13,-2.46,-0.73,5.52,5.8,-17.17,-4.14,46.08
1653402831598,-0.11,0.26,-2.36,-0.69,5.58,5.94,-19.24,-6.21,42.72
1653402831603,-0.08,0.36,-2.19,-0.62,5.66,6.17,-21.06,-7.5,39.54
1653402831608,-0.05,0.44,-2,-0.63,5.66,6.28,-22.42,-7.99,36.63
1653402831613,-0.07,0.48,-1.88,-0.63,5.67,6.4,-23.86,-8.24,34.15
1653402831618,-0.08,0.5,-1.77,-0.65,5.73,6.58,-24.87,-8.13,31.91
1653402831622,-0.11,0.55,-1.63,-0.71,5.79,6.77,-25.71,-7.85,30.23
1653402831627,-0.17,0.62,-1.46,-0.75,5.83,6.92,-26.34,-7.4,28.97
1653402831633,-0.25,0.7,-1.27,-0.78,5.91,7.2,-26.8,-6.31,27.88
1653402831636,-0.29,0.78,-1.07,-0.81,5.91,7.45,-27.11,-4.91,27.25
1653402831641,-0.32,0.82,-0.83,-0.87,5.94,7.61,-27.08,-2.57,26.73
1653402831647,-0.39,0.85,-0.64,-0.91,5.93,7.73,-26.9,0.65,26.48
1653402831651,-0.46,0.87,-0.5,-1,5.95,7.94,-26.48,4.54,26.73
1653402831656,-0.53,0.9,-0.35,-1.11,6.06,8.26,-25.64,7.97,27.18
1653402831661,-0.63,0.98,-0.09,-1.25,6.25,8.68,-24.84,10.14,28.16
1653402831666,-0.76,1.16,0.28,-1.44,6.49,9.11,-24.03,10.49,29.21
1653402831671,-0.94,1.39,0.7,-1.58,6.71,9.5,-22.56,9.12,32.12
1653402831675,-1.1,1.65,1.1,-1.67,6.92,9.81,-21.93,7.76,33.59
1653402831680,-1.22,1.87,1.43,-1.75,7.09,10.1,-21.27,5.2,35.34
1653402831685,-1.32,2.06,1.7,-1.8,7.2,10.36,-20.88,2.09,36.7
1653402831690,-1.38,2.22,1.96,-1.76,7.3,10.66,-20.85,-1.38,37.33
1653402831694,-1.4,2.32,2.23,-1.66,7.34,10.98,-21.2,-5.89,37.3
1653402831699,-1.36,2.4,2.55,-1.48,7.3,11.32,-21.55,-9.5,36.81
1653402831704,-1.23,2.4,2.87,-1.33,7.23,11.55,-21.86,-15.31,35.34
1653402831709,-1.04,2.34,3.16,-1.02,7.09,11.67,-21.37,-18.39,33.41
1653402831714,-0.83,2.24,3.3,-0.81,6.96,11.72,-20.6,-19.79,31.8
1653402831719,-0.63,2.13,3.34,-0.61,6.81,11.89,-18.5,-20.42,29.14
1653402831724,-0.46,1.99,3.43,-0.32,6.66,12.15,-15.88,-19.51,26.87
1653402831729,-0.23,1.84,3.67,-0.05,6.44,12.29,-12.2,-16.22,24.66
1653402831733,0.05,1.66,3.84,0.13,6.22,12.38,-7.4,-11.07,22.77
1653402831738,0.25,1.43,3.95,0.16,6.04,12.26,-1.17,-2.88,21.2
1653402831743,0.33,1.22,3.92,0.13,5.95,12.13,6.11,7.83,20.78
1653402831748,0.31,1.08,3.74,0,5.93,11.87,13.7,19.45,21.44
1653402831753,0.23,1.03,3.54,-0.21,5.96,11.7,19.09,27.64,22.56
1653402831757,0.07,1.03,3.37,-0.4,5.99,11.58,26.65,39.15,25.96
1653402831762,-0.16,1.05,3.21,-0.73,6.1,11.36,30.43,45.31,29.7
1653402831766,-0.45,1.12,3.01,-1.2,6.27,11.04,32.08,48.18,33.8
1653402831771,-0.81,1.23,2.77,-1.57,6.45,10.79,31.24,47.62,38.21
1653402831776,-1.16,1.37,2.53,-1.83,6.67,10.59,28.37,43.77,42.76
1653402831781,-1.46,1.55,2.31,-1.91,6.91,10.47,23.92,36.46,46.61
1653402831786,-1.61,1.78,2.17,-1.86,7.08,10.4,18.39,26.34,49.41
1653402831790,-1.61,1.95,2.08,-1.71,7.19,10.38,12.62,14.23,51.65
1653402831795,-1.47,2.1,2.04,-1.35,7.3,10.41,7.33,1.32,52.14
1653402831800,-1.23,2.2,2.05,-0.99,7.35,10.54,2.96,-11.49,51.23
1653402831805,-0.93,2.26,2.15,-0.73,7.36,10.64,-0.23,-23.01,48.95
1653402831810,-0.61,2.26,2.28,-0.44,7.23,10.82,-2.36,-31.66,45.17
1653402831815,-0.34,2.16,2.45,-0.03,6.84,11.04,-3.27,-36.49,39.89
